transaction_id,customer_id,transaction_date,amount,name,age,country,is_active
3374,410,31/10/2024,140.9,Sharon Rivera,71.0,SPAIN,True
3375,4824,01/01/2025,183.77,Regina Hill,19.0,SPAIN,True
3376,966,07/01/2024,136.74,Jacqueline Cooper,46.0,ITALY,False
3377,725,24/09/2023,397.16,Margaret Byrd,28.0,UK,False
3378,3470,29/08/2022,65.12,Betty Norris,55.0,ITALY,False
3379,3500,28/08/2024,31.57,Nicholas Mccarty,40.0,GERMANY,True
3380,4521,27/04/2022,324.74,Mary Williams,31.0,SPAIN,False
3381,1451,01/05/2023,248.88,Jenna Lyons,65.0,NETHERLANDS,True
3382,4532,21/10/2024,283.51,Jorge Hernandez,41.0,FRANCE,False
3387,371,07/06/2024,443.54,Ralph Anderson,47.0,CANADA,True
3388,3455,02/05/2022,353.99,Shelly Rodgers,,FRANCE,False
3389,2319,17/12/2022,419.19,Patrick Bauer,52.0,CANADA,False
3391,2037,15/07/2022,362.97,Ashley Ramirez,30.0,USA,True
3392,5012,02/07/2022,220.36,Lawrence Bass,66.0,CANADA,True
3393,2177,26/11/2022,232.0,Christina Smith,47.0,SPAIN,True
3395,3637,24/06/2024,15.69,David Newman,54.0,CANADA,True
3399,1992,26/09/2024,414.5,Kathryn Smith,84.0,CANADA,True
3401,4479,13/01/2024,71.28,Amber Chapman,26.0,FRANCE,False
3402,4117,06/08/2022,484.15,Kimberly Wells,61.0,CANADA,True
3403,1819,05/03/2022,140.3,Stacey Walker,31.0,USA,False
3404,3278,19/07/2024,271.02,Zachary Perry,19.0,ITALY,True
3408,3238,10/10/2024,244.97,Ashley Taylor,37.0,ITALY,False
3410,4717,20/11/2024,43.39,Sarah Blackwell,31.0,GERMANY,True
3411,181,01/09/2023,315.39,Ashley Smith,32.0,USA,True
3412,520,19/04/2023,53.7,George Phillips,18.0,GERMANY,True
3416,4913,11/08/2022,323.65,Cory Smith,66.0,ITALY,False
3418,1676,30/01/2022,360.22,Donna White,46.0,NETHERLANDS,True
3420,3893,09/03/2024,362.66,Sarah Garcia,31.0,UK,True
3421,4,17/10/2024,177.45,Lance Hoffman,31.0,UK,True
3422,2037,05/09/2022,31.46,Ashley Ramirez,30.0,USA,True
3423,2085,09/04/2022,167.4,Adriana Smith,54.0,ITALY,False
3425,2724,23/10/2022,392.08,Shawn Glover,53.0,NETHERLANDS,True
3427,2952,20/06/2023,454.15,Mitchell Roberts,78.0,FRANCE,True
3428,2281,08/01/2023,377.73,Savannah Stokes,,GERMANY,True
3429,4060,02/03/2022,80.88,Morgan Gonzalez,80.0,SPAIN,True
3430,1021,16/06/2024,311.98,Robert Garcia,70.0,USA,True
3431,3514,04/02/2024,165.76,Jessica Hahn,44.0,UK,True
3433,2369,09/11/2023,144.06,Dr. Melissa Sullivan DDS,37.0,GERMANY,False
3435,518,20/06/2022,240.32,Denise Lamb,45.0,FRANCE,True
3436,3967,05/09/2024,449.32,Connor Walsh,18.0,ITALY,False
3437,536,22/02/2023,388.48,Stephanie Harris,25.0,ITALY,False
3443,3783,08/05/2024,418.33,Mrs. Chelsea Villa,56.0,NETHERLANDS,False
3444,1192,06/03/2022,57.48,Michelle Floyd,82.0,UK,False
3445,653,17/10/2024,227.0,Kristine Newman,64.0,SPAIN,False
3446,3390,10/08/2023,263.32,Mrs. Amanda Kelley DDS,59.0,USA,True
3447,857,29/09/2023,395.77,Anna Stephens,54.0,UK,False
3449,3232,08/05/2022,317.03,Selena Rodriguez,58.0,USA,True
3450,2172,19/01/2022,277.5,Andrew Leonard,77.0,GERMANY,True
3451,5051,25/05/2022,334.95,Theresa Martin,41.0,USA,True
3452,5058,19/01/2024,404.34,Jeremy Gross,78.0,NETHERLANDS,False
3454,4766,02/08/2023,203.96,Jeremy Lee,33.0,CANADA,True
3456,2553,14/09/2024,465.85,Joshua Fry,70.0,GERMANY,False
3458,740,12/10/2023,170.39,Kevin Smith,43.0,UK,True
3459,4820,26/08/2024,138.0,Anthony Riddle,,SPAIN,True
3461,404,10/10/2023,64.22,Carrie Maxwell,71.0,UK,True
3463,4908,09/04/2024,342.97,Amber Crawford,68.0,FRANCE,True
3464,480,11/12/2023,423.96,Justin Wells Jr.,79.0,ITALY,False
3465,3914,19/06/2024,497.4,Michelle Graham,57.0,UK,False
3467,3126,29/01/2024,445.69,Monica Lynch,67.0,ITALY,True
3468,365,07/09/2022,182.12,Nancy Jennings,56.0,ITALY,False
3469,577,21/10/2024,242.5,Zachary Mendoza,26.0,UK,False
3471,507,09/04/2023,121.26,Joshua Hickman,74.0,CANADA,True
3472,4883,23/01/2022,273.53,Heather Allen,25.0,NETHERLANDS,False
3473,4549,08/05/2023,405.68,Diana Turner,55.0,USA,True
3474,1697,02/02/2023,216.41,Linda Gallagher,29.0,NETHERLANDS,False
3475,2037,05/05/2023,211.29,Ashley Ramirez,30.0,USA,True
3477,4746,17/02/2023,137.35,Manuel Gomez,73.0,ITALY,False
3480,403,21/05/2023,22.14,Brandi Bell,83.0,UK,True
3481,4690,29/12/2022,157.56,Abigail Acevedo,37.0,GERMANY,True
3482,1114,05/05/2022,156.37,Marcia Johns,28.0,SPAIN,True
3483,4755,29/10/2024,132.61,Alexander Love,28.0,SPAIN,True
3484,385,10/11/2022,153.73,Jennifer Sanders,58.0,USA,True
3488,3534,18/05/2023,253.78,John Powers,36.0,USA,True
3489,410,03/10/2023,170.17,Sharon Rivera,71.0,SPAIN,True
3490,3571,12/06/2022,138.44,Martin Robinson,84.0,FRANCE,True
3492,2546,03/04/2022,164.23,Samuel Roberts,84.0,ITALY,False
3493,2984,22/02/2024,250.11,Christopher Pratt,48.0,SPAIN,False
3494,3630,13/02/2024,176.56,Amy Love,20.0,USA,False
3499,237,06/05/2022,218.32,Kimberly Finley,37.0,ITALY,False
3500,1987,23/02/2024,429.95,Stacy Fitzgerald,51.0,NETHERLANDS,False
3502,3314,19/04/2022,439.18,Chelsea Kane,51.0,SPAIN,False
3504,1510,25/10/2023,387.51,Nicole Wilson,80.0,SPAIN,True
3506,444,25/06/2024,63.12,Elizabeth Martin,65.0,NETHERLANDS,True
3508,4983,18/10/2022,180.04,Teresa Cohen,80.0,GERMANY,True
3509,440,23/03/2022,14.49,Evan Jones,39.0,SPAIN,False
3510,3486,28/08/2022,88.53,Mark Rogers,34.0,UK,False
3511,1530,27/12/2024,68.02,Destiny Simmons,74.0,ITALY,True
3513,3703,05/09/2024,219.81,Stephanie Costa,22.0,SPAIN,False
3514,3919,07/07/2024,350.04,Robert Ford,69.0,FRANCE,False
3515,3883,29/07/2024,162.2,Tyler Marshall,61.0,USA,True
3516,1101,03/05/2022,384.27,Deborah Stephens,73.0,CANADA,True
3517,5024,18/07/2024,42.99,Rachel Wood,34.0,NETHERLANDS,False
3520,819,02/04/2024,55.23,Katherine Parker,29.0,SPAIN,False
3521,4124,11/09/2022,409.49,Nicholas Rice,69.0,FRANCE,False
3522,2058,05/12/2022,271.37,Antonio Johnson,47.0,ITALY,True
3523,4236,27/12/2023,323.31,Justin Davis,18.0,SPAIN,True
3526,3888,21/04/2023,298.52,Jeffrey Perry,37.0,CANADA,True
3527,3245,25/10/2022,245.79,Raymond Burgess,21.0,USA,False
3528,4052,14/04/2023,495.9,Amanda Barker,60.0,UK,False
3529,1048,10/05/2023,105.98,Steven Lee,49.0,UK,False
3530,649,16/03/2023,94.72,Tammy Kane,28.0,ITALY,True
3531,4879,10/12/2023,442.41,Nicholas Hendricks,55.0,CANADA,False
3533,112,16/05/2024,466.18,Mary Marshall,51.0,UK,False
3534,2239,15/08/2024,228.6,Daniel Goodman,74.0,SPAIN,True
3535,3347,13/01/2022,398.34,Lisa Hernandez,82.0,ITALY,False
3536,1345,09/03/2023,322.91,Michael Mills,27.0,FRANCE,True
3539,439,21/02/2022,109.91,Dr. Kelly Hammond DVM,30.0,FRANCE,True
3540,2059,03/12/2023,122.12,Melissa Patton,38.0,UK,False
3541,3922,22/04/2024,177.65,Nicole Parrish,77.0,FRANCE,False
3542,3524,21/10/2023,179.4,Marcus Stewart,82.0,UK,True
3543,4823,31/07/2022,367.45,Brittney Kerr,19.0,UK,True
3545,4540,17/05/2023,181.67,Kenneth Coleman,,ITALY,False
3547,2169,20/01/2022,474.51,Lisa Thompson,83.0,GERMANY,False
3549,1011,13/01/2024,339.16,Claudia Clark,22.0,ITALY,False
3550,1906,17/10/2023,256.7,Mr. Kevin Carr,29.0,ITALY,True
3551,2075,27/05/2023,187.39,David Fuentes,42.0,CANADA,False
3552,2199,11/05/2022,33.1,Theresa Stevenson,21.0,UK,False
3553,3517,14/08/2024,134.69,Christina Jenkins,30.0,NETHERLANDS,False
3554,3010,03/05/2022,149.75,Raymond Mccarthy,20.0,FRANCE,True
3555,3828,15/01/2024,175.88,Raymond Adams,39.0,NETHERLANDS,False
3557,629,06/03/2022,64.59,Richard Hardy,27.0,USA,False
3558,1586,16/12/2024,85.54,Richard Washington,72.0,NETHERLANDS,True
3559,3666,27/05/2024,149.88,Douglas Valdez,23.0,CANADA,False
3560,4402,22/07/2023,311.24,Miranda Johns,23.0,UK,False
3561,4025,01/06/2022,344.26,Scott Franco,80.0,CANADA,True
3562,5086,02/02/2024,369.39,Vickie Tran,62.0,GERMANY,True
3563,696,27/12/2024,230.87,Daniel Brown,75.0,FRANCE,False
3564,3262,19/01/2023,384.44,Danny Simmons,40.0,ITALY,False
3565,1990,30/10/2024,335.6,Angela Friedman,84.0,ITALY,True
3567,252,28/04/2024,103.9,Wendy Phillips,39.0,FRANCE,False
3569,1391,06/07/2023,411.63,Andrew Lane,82.0,GERMANY,True
3570,3890,14/05/2022,183.28,Katherine Mullen,44.0,CANADA,False
3571,104,03/05/2023,330.98,Kimberly Ball,30.0,NETHERLANDS,True
3572,498,13/07/2023,402.59,Donna Berry,32.0,UK,False
3574,3171,08/11/2022,481.53,Gerald Durham,80.0,UK,True
3576,1593,11/03/2022,26.27,Jimmy Lee,,USA,False
3578,1881,05/06/2022,169.25,Kristen Lowery,29.0,SPAIN,True
3580,1187,16/07/2023,140.72,Kenneth Krause,19.0,USA,True
3581,1880,13/03/2024,172.2,Sarah Mills,71.0,FRANCE,False
3582,1881,15/01/2022,441.74,Kristen Lowery,29.0,SPAIN,True
3584,5197,04/07/2023,372.75,Eileen Silva MD,67.0,ITALY,False
3585,4217,05/08/2024,43.87,Laura Hooper,29.0,NETHERLANDS,True
3586,3247,15/05/2022,225.87,Wesley Green,23.0,NETHERLANDS,True
3589,2830,15/12/2023,494.56,Thomas Skinner,40.0,FRANCE,False
3592,3503,31/08/2024,36.21,James Larsen,47.0,FRANCE,True
3593,4356,14/09/2023,113.03,Jonathan Jefferson DVM,42.0,FRANCE,True
3595,541,04/08/2023,242.8,Miranda Foster,36.0,SPAIN,True
3597,4526,05/08/2024,62.51,Courtney Sharp,36.0,UK,False
3598,2626,13/11/2024,128.05,Travis Nielsen,77.0,FRANCE,True
3600,4397,23/09/2023,233.68,Annette Mcguire,32.0,NETHERLANDS,True
3601,4116,26/03/2022,261.12,Deborah Quinn,61.0,USA,False
3602,2093,13/10/2024,438.33,Robert Guerrero,61.0,CANADA,False
3603,3163,16/02/2024,403.91,Andrea Butler,61.0,SPAIN,True
3605,4804,17/01/2022,268.57,Norman Wise,80.0,GERMANY,True
3606,1270,01/04/2022,443.55,Christina Washington,52.0,UK,False
3607,4906,31/03/2023,39.85,Jessica Bullock,63.0,CANADA,False
3608,2577,30/01/2022,245.81,Dr. Jason Bell PhD,67.0,NETHERLANDS,False
3611,3682,01/02/2022,343.7,Donna Davis,61.0,NETHERLANDS,True
3614,4901,05/12/2023,274.82,Matthew Simon,76.0,UK,True
3615,3124,14/07/2022,358.13,Richard Reid,28.0,UK,False
3617,1669,18/03/2023,417.5,Ann Ortiz,63.0,USA,True
3618,1855,10/02/2022,300.27,Laurie Silva,48.0,UK,False
3619,1334,03/02/2023,265.52,David Moreno,44.0,USA,False
3621,846,10/05/2024,83.96,Kimberly Villanueva,58.0,CANADA,False
3622,924,02/09/2022,492.81,Mark Carpenter,60.0,GERMANY,True
3623,4504,16/10/2022,254.98,Laura Larson,46.0,USA,True
3624,3211,19/05/2022,460.78,Joseph Peterson,69.0,UK,False
3627,1413,05/12/2024,263.37,George Chambers,53.0,NETHERLANDS,True
3628,4217,12/03/2022,462.84,Laura Hooper,29.0,NETHERLANDS,True
3629,4736,15/07/2024,282.95,David Gallagher,37.0,NETHERLANDS,False
3632,959,19/09/2022,17.3,Misty Garcia,,USA,True
3633,1885,15/03/2022,96.11,Richard Cameron,45.0,SPAIN,True
3635,4277,21/03/2024,199.11,Kristin Ferguson,,USA,True
3637,372,05/07/2024,455.92,Christopher Schwartz,52.0,SPAIN,True
3638,4161,23/05/2024,422.22,Ryan Willis,29.0,GERMANY,False
3645,762,11/03/2024,151.49,Frank Butler,39.0,SPAIN,True
3646,1928,04/12/2023,449.89,Rachael Lynch,23.0,USA,True
3647,2371,21/04/2024,464.99,Dana Stevenson,82.0,USA,False
3650,389,05/09/2022,395.22,Ronald Blake,24.0,USA,True
3651,2264,13/09/2023,216.36,Lawrence Ross,64.0,UK,False
3654,3348,14/08/2024,434.51,Susan Peterson,61.0,GERMANY,True
3655,4823,01/01/2025,165.03,Brittney Kerr,19.0,UK,True
3656,801,21/06/2023,27.09,Terry Hill,29.0,USA,False
3657,1627,06/02/2022,369.33,Marc Marsh,64.0,SPAIN,False
3660,29,23/12/2024,191.33,Ashley Dyer,65.0,NETHERLANDS,True
3661,2286,23/11/2023,472.29,James Henderson,55.0,GERMANY,True
3662,4820,02/08/2024,195.8,Anthony Riddle,,SPAIN,True
3665,3195,15/01/2023,216.82,Shelia Waller,76.0,ITALY,True
3666,754,29/06/2023,46.17,Steven Rogers,,GERMANY,False
3668,2451,06/08/2022,435.08,Damon Soto,74.0,UK,True
3669,740,19/11/2022,355.0,Kevin Smith,43.0,UK,True
3670,1842,04/09/2022,493.52,Brenda Wilson,79.0,GERMANY,False
3671,13,03/11/2022,405.8,Victoria Wyatt,61.0,ITALY,True
3672,4438,09/08/2024,168.73,Krista Fernandez,67.0,ITALY,True
3676,4283,14/02/2022,311.44,Wayne Wong,85.0,SPAIN,True
3677,3009,03/04/2024,388.77,Jonathan Wilson,53.0,GERMANY,True
3678,1595,10/03/2024,220.65,Diana Rodriguez,37.0,FRANCE,False
3679,4492,04/05/2022,109.13,Dr. John Duncan,61.0,FRANCE,False
3680,4539,15/11/2023,79.01,Christian Archer,81.0,FRANCE,True
3682,4626,20/03/2022,314.7,Kathryn Thomas,81.0,SPAIN,False
3684,3762,10/08/2024,394.61,Donald Campbell,,ITALY,False
3685,4326,29/05/2024,124.7,Christina Robinson,55.0,ITALY,False
3686,3551,02/02/2024,283.43,Kristen Burns,60.0,ITALY,True
3687,4261,20/03/2022,449.88,Peter Delacruz,76.0,FRANCE,True
3688,4635,27/07/2024,67.97,Joanna Mueller,74.0,USA,True
3689,4335,01/10/2022,497.55,Adriana Ward,60.0,USA,False
3691,596,03/12/2024,188.4,Jennifer Smith,68.0,FRANCE,True
3693,3513,01/08/2024,98.5,Juan Moore,39.0,ITALY,False
3696,3089,05/06/2022,21.45,Mr. Troy White,28.0,ITALY,False
3697,4872,05/02/2024,126.01,Renee Clay,58.0,UK,False
3698,183,24/12/2024,472.2,Scott Wilson,22.0,GERMANY,False
3699,1088,16/09/2024,221.49,Christy Johnson,48.0,ITALY,False
3700,2937,27/03/2023,232.73,Audrey Marshall,24.0,GERMANY,True
3701,5170,24/12/2022,265.77,Alicia Cisneros,23.0,FRANCE,True
3702,4580,15/05/2022,417.21,Tara Edwards,46.0,SPAIN,False
3703,1531,04/06/2022,196.27,Patricia Scott,39.0,USA,False
3706,4683,26/08/2022,190.59,Karina Mendez,71.0,CANADA,False
3707,1141,10/09/2023,470.97,Tiffany Garcia,55.0,USA,True
3708,3777,24/08/2023,186.99,Carrie Hardy,72.0,SPAIN,False
3710,965,06/11/2022,235.68,Jeffrey Howell,65.0,CANADA,False
3711,3744,17/06/2023,152.49,Eric Francis,,FRANCE,True
3712,740,26/04/2024,338.77,Kevin Smith,43.0,UK,True
3714,3155,21/05/2024,305.04,Shaun Thompson,21.0,FRANCE,True
3715,612,22/06/2023,57.32,Michelle Sanders,32.0,FRANCE,True
3718,4852,29/06/2023,207.38,Anthony Sullivan,58.0,CANADA,False
3719,1129,23/09/2022,223.51,Melissa Davis,58.0,GERMANY,False
3720,1451,25/09/2023,89.73,Jenna Lyons,65.0,NETHERLANDS,True
3721,4942,22/01/2023,472.08,Lynn White,20.0,FRANCE,False
3722,2739,29/10/2022,260.99,Lisa Turner,39.0,USA,True
3723,610,31/10/2024,230.15,Kristy Johnson,72.0,UK,False
3725,3002,05/07/2022,140.54,Robert Matthews,23.0,ITALY,False
3726,1081,23/07/2024,61.57,Jessica Larsen,20.0,SPAIN,False
3727,4535,28/10/2024,179.84,Jennifer Daniels,79.0,NETHERLANDS,True
3728,2406,01/10/2023,192.7,Madison Perez,,USA,True
3729,372,04/03/2022,166.29,Christopher Schwartz,52.0,SPAIN,True
3730,4144,16/04/2023,71.95,Christina Watkins,75.0,ITALY,True
3731,4735,20/12/2023,79.35,Wesley Bowers,19.0,USA,False
3732,3008,10/12/2024,253.5,Robert Coleman,42.0,FRANCE,True
3733,1,22/11/2024,358.05,Allison Hill,32.0,UK,False
3734,148,16/09/2022,469.67,David Combs,50.0,ITALY,True
3735,408,28/08/2022,41.05,Virginia Daniels,83.0,USA,True
3737,2804,15/05/2023,210.9,Peter Gaines,29.0,CANADA,True
3739,1731,03/08/2024,415.37,Ms. Brittany Gibson,44.0,UK,False
3740,2282,13/01/2024,425.33,Earl Rodriguez,20.0,SPAIN,False
3742,4122,23/01/2022,89.85,Monica Russell,60.0,NETHERLANDS,False
3743,4588,22/01/2024,309.4,Hannah Schaefer,31.0,SPAIN,False
3744,2294,24/01/2024,12.48,Cindy Carter,76.0,CANADA,True
3745,729,12/03/2023,247.88,Brenda Martinez,,ITALY,False
3748,1970,18/04/2023,54.14,Theresa Dennis,68.0,USA,True
3749,3439,29/01/2024,45.52,Tanya Kelley,,ITALY,False
3750,4443,01/01/2025,462.86,Antonio George Jr.,82.0,UK,False
3751,3057,11/04/2022,13.06,Lynn Alvarez,38.0,CANADA,False
3753,2879,02/12/2024,472.06,Crystal Edwards,80.0,GERMANY,False
3756,9,04/10/2024,309.11,Dennis Williams,43.0,UK,True
3757,3800,14/11/2022,444.1,Diana Smith,21.0,GERMANY,True
3759,706,03/12/2023,164.34,John Perkins,60.0,NETHERLANDS,True
3760,3502,21/04/2022,49.63,Jason Hobbs,73.0,FRANCE,True
3761,358,07/04/2023,374.5,Mark Cook,72.0,GERMANY,False
3762,1863,11/09/2023,474.03,Travis Cooke,55.0,FRANCE,False
3763,3610,07/05/2022,36.09,Jerry Waters,78.0,ITALY,False
3764,4666,29/08/2024,76.72,Amanda Gonzalez,22.0,UK,False
3767,4864,26/01/2023,163.82,Mary Gillespie,24.0,ITALY,True
3769,3964,03/12/2023,135.65,Karen Middleton,84.0,FRANCE,False
3770,710,29/10/2023,439.86,Frank Campbell MD,75.0,NETHERLANDS,False
3771,4703,06/02/2024,394.75,Beth Kirk,64.0,SPAIN,False
3772,4603,06/09/2023,358.57,Charles Rodriguez,82.0,USA,True
3773,2401,09/10/2023,121.23,Jeffrey Williamson,32.0,UK,False
3774,1154,06/08/2022,400.75,Adrian Padilla,43.0,SPAIN,False
3775,4276,07/10/2023,239.48,James Bryant,36.0,GERMANY,False
3776,4859,19/10/2022,282.11,Melinda Jacobs,35.0,GERMANY,False
3777,1748,02/02/2023,433.95,Kevin Anderson,29.0,GERMANY,False
3778,3377,04/06/2023,178.86,Guy Medina,85.0,ITALY,False
3779,4876,09/01/2025,135.97,Michael Jones,53.0,ITALY,True
3780,3869,26/06/2024,385.34,Joshua Scott,78.0,CANADA,False
3781,3387,19/08/2023,419.8,Hector Anderson,76.0,ITALY,False
3783,4217,31/07/2023,463.59,Laura Hooper,29.0,NETHERLANDS,True
3785,2547,03/02/2022,407.36,Sarah Walker,81.0,ITALY,True
3786,678,15/08/2022,114.48,Chad Reyes,38.0,FRANCE,False
3787,580,02/09/2023,27.41,Elizabeth Ward,66.0,GERMANY,False
3788,2723,07/05/2022,32.25,Matthew Smith,34.0,SPAIN,False
3790,5004,25/04/2023,207.61,Jessica Young,57.0,SPAIN,False
3791,1501,07/02/2022,43.67,Billy Bowers,59.0,ITALY,True
3792,2432,02/08/2022,114.53,Kathleen Patel,53.0,NETHERLANDS,True
3794,4293,07/02/2024,384.33,Chris Hanson,66.0,UK,False
3796,1241,12/10/2023,216.13,Steven Wright,24.0,ITALY,False
3797,496,22/01/2022,208.76,Michele Vaughn,23.0,USA,False
3799,3567,08/09/2023,29.07,William Baker,62.0,FRANCE,False
3800,3517,26/03/2024,229.42,Christina Jenkins,30.0,NETHERLANDS,False
3801,4820,28/09/2023,278.5,Anthony Riddle,,SPAIN,True
3802,2060,29/03/2022,446.59,Jessica Turner,45.0,ITALY,False
3803,4440,10/06/2023,256.66,Benjamin Newton,41.0,UK,False
3804,4483,03/04/2022,158.78,Lynn Adams,85.0,NETHERLANDS,True
3805,1449,16/09/2023,165.78,Michelle Marshall,46.0,NETHERLANDS,False
3807,5167,18/03/2022,484.83,Monique Walker,27.0,USA,True
3809,1130,19/09/2023,274.69,Ralph Kent,31.0,FRANCE,True
3810,2711,18/01/2023,173.66,Patrick Lee,76.0,USA,True
3812,2267,25/01/2022,355.3,James Lawson,59.0,NETHERLANDS,True
3813,3224,12/08/2023,186.45,Charles Cook,81.0,UK,True
3814,5079,22/03/2022,174.43,Amy Moore,76.0,GERMANY,True
3815,656,01/08/2022,188.47,Lauren Johnston,24.0,UK,True
3816,3253,16/04/2024,88.13,Austin Jones,35.0,FRANCE,False
3818,80,29/05/2022,301.09,Sarah Davis,61.0,SPAIN,True
3819,4431,14/10/2024,469.09,Dustin Anderson,39.0,ITALY,False
3820,2659,22/09/2024,62.5,Steven Mayo,59.0,GERMANY,False
3821,4042,10/11/2023,318.18,David Cook,72.0,ITALY,False
3822,2536,02/03/2023,368.0,Mr. Christopher Phillips Jr.,78.0,UK,True
3825,683,08/05/2024,498.42,Kathleen Cohen,75.0,UK,True
3827,3178,19/07/2022,56.43,Latoya Torres,81.0,CANADA,True
3829,2417,15/12/2022,355.04,Shannon Rivera,67.0,UK,False
3832,1452,21/07/2024,92.41,Scott Nguyen,51.0,USA,True
3833,195,15/07/2022,209.0,Leah Lara,70.0,UK,False
3834,5088,26/09/2022,191.77,Angela Wyatt,,FRANCE,True
3835,1916,14/04/2022,164.41,Wesley Martin,27.0,FRANCE,False
3837,682,01/10/2024,344.47,Chad Ochoa,,USA,False
3838,6,26/02/2022,447.55,Sean Blake,21.0,USA,True
3839,1108,23/08/2022,99.3,Mary Perry,20.0,CANADA,False
3840,2571,08/02/2023,394.62,Beth Cole,58.0,NETHERLANDS,False
3841,4636,11/08/2022,185.1,Michael Campos,33.0,CANADA,False
3844,416,24/02/2023,48.68,Elizabeth Morrison,60.0,NETHERLANDS,False
3846,1500,15/09/2022,454.19,Lori Mitchell,61.0,USA,False
3848,4819,19/11/2022,137.22,Michael James,49.0,GERMANY,False
3849,5192,28/12/2023,446.39,Laura Sullivan,20.0,GERMANY,False
3851,2315,14/06/2024,31.47,Sharon Santos,80.0,SPAIN,True
3853,3629,29/12/2024,355.05,Erica Avila,,ITALY,True
3855,4512,05/08/2023,34.26,Dr. Jacqueline Randolph,54.0,NETHERLANDS,False
3856,2899,01/07/2023,357.07,Taylor Miller,53.0,USA,False
3857,4833,06/07/2022,340.29,Christina Smith,58.0,USA,True
3858,230,23/06/2024,457.59,Roberta Hughes,48.0,FRANCE,True
3859,539,17/10/2024,33.59,Rhonda Chavez,74.0,GERMANY,False
3861,5096,14/09/2023,115.95,Christopher Shelton,50.0,SPAIN,False
3862,2491,18/03/2022,388.7,Justin Rosario,68.0,SPAIN,False
3864,4743,07/09/2024,68.07,Tracy Evans,67.0,UK,True
3866,258,12/11/2023,440.36,Brent Burton,51.0,GERMANY,True
3867,3510,20/03/2022,32.35,Eric Long,76.0,FRANCE,False
3868,5011,07/08/2022,352.38,Jennifer Reilly,77.0,SPAIN,True
3869,2329,01/02/2024,41.56,Justin York,31.0,FRANCE,False
3870,4447,08/07/2023,156.95,Sean Carey,46.0,SPAIN,True
3871,5026,17/02/2024,455.83,Andrew Ramirez,34.0,NETHERLANDS,False
3872,1814,16/04/2023,495.34,Patricia Banks,31.0,UK,True
3873,2760,05/11/2024,441.45,Kevin Richardson,85.0,FRANCE,False
3874,5052,27/05/2023,447.03,Terry Henderson,51.0,USA,False
3875,4469,17/02/2023,186.0,Kelsey Kelly,73.0,ITALY,True
3878,375,18/07/2024,187.06,Paul Cole,53.0,SPAIN,False
3881,4665,23/05/2023,470.88,William Stewart,45.0,SPAIN,True
3883,3259,27/05/2024,289.88,Kenneth Gibson,67.0,USA,False
3884,4486,09/08/2024,38.81,Kevin Lucas,20.0,SPAIN,True
3885,4479,26/03/2023,199.56,Amber Chapman,26.0,FRANCE,False
3886,3599,25/12/2024,243.98,Bethany Cunningham,80.0,ITALY,True
3887,362,01/04/2023,391.36,Matthew Bates,39.0,USA,False
3888,1980,08/06/2023,498.1,Joshua Jones,65.0,SPAIN,True
3890,1027,21/03/2024,361.16,Priscilla Berg,71.0,SPAIN,False
3891,1785,02/06/2022,334.48,Ann Hahn,38.0,ITALY,False
3892,4672,25/07/2022,425.66,Jenna Watson,50.0,SPAIN,False
3894,3072,02/07/2022,432.33,Ellen Cannon,,GERMANY,False
3898,66,13/05/2024,116.8,Steve Sanchez,64.0,SPAIN,False
3900,91,09/09/2023,45.71,Christopher Middleton,42.0,GERMANY,True
3901,1741,07/07/2023,492.83,Andrew Thompson,55.0,UK,True
3904,867,14/04/2024,235.1,Travis Cole,34.0,USA,True
3905,2088,07/12/2022,100.05,Duane Robinson,76.0,CANADA,True
3907,4692,28/03/2023,354.2,George Edwards,58.0,ITALY,False
3908,1225,06/09/2023,117.23,Ralph Yates,32.0,USA,True
3909,1814,23/09/2023,160.78,Patricia Banks,31.0,UK,True
3910,781,05/10/2023,44.17,Tammy Long,32.0,SPAIN,False
3911,262,13/09/2022,289.95,Susan Rivas,53.0,NETHERLANDS,False
3913,381,28/07/2024,184.52,Timothy Dawson,60.0,UK,True
3914,47,13/12/2024,322.23,David Caldwell,83.0,USA,False
3915,4432,12/08/2023,282.34,Cheryl Bradford,34.0,UK,True
3917,1991,23/07/2022,16.83,Amy Hudson,66.0,FRANCE,True
3918,956,18/02/2024,53.31,Melissa Castillo,75.0,SPAIN,True
3920,1115,21/02/2024,311.97,Diane Miller,24.0,GERMANY,False
3921,54,04/04/2022,147.98,Donald Wright,19.0,CANADA,True
3922,2741,17/05/2023,479.27,Elaine Campos,56.0,FRANCE,False
3923,3740,01/03/2025,173.7,Alexander Miller,27.0,USA,False
3924,4609,10/07/2023,282.68,Michael Neal,21.0,UK,False
3925,4449,26/08/2023,231.06,David Martinez,23.0,FRANCE,True
3926,4634,31/01/2022,431.74,Heidi Jones,78.0,UK,False
3927,719,12/01/2023,93.79,Brandon Davis,32.0,SPAIN,True
3928,4863,09/10/2023,387.82,Edward Thomas,,FRANCE,False
3929,2554,21/06/2022,92.07,Erica Johnson,60.0,NETHERLANDS,False
3930,381,27/10/2023,123.16,Timothy Dawson,60.0,UK,True
3932,1468,08/05/2023,400.7,Jodi Carter,70.0,ITALY,True
3933,1159,03/05/2024,234.21,Edward Arroyo,,SPAIN,True
3934,2898,01/11/2023,265.12,Morgan Cummings,22.0,FRANCE,True
3936,3796,09/12/2023,446.06,Janet Weaver,21.0,FRANCE,False
